origin,destination,dayhour,halfhour,quarterhour,value
Metro_AlAziziyah,Metro_AlDohaAlJadeda,7,15,30,2
Metro_AlAziziyah,Metro_AlDohaAlJadeda,7,15,31,3
Metro_AlAziziyah,Metro_AlDohaAlJadeda,8,16,32,2
Metro_AlAziziyah,Metro_AlDohaAlJadeda,8,16,33,1
Metro_AlAziziyah,Metro_AlDohaAlJadeda,8,17,34,4
Metro_AlAziziyah,Metro_AlDohaAlJadeda,8,17,35,8
Metro_AlAziziyah,Metro_AlDohaAlJadeda,9,18,36,6
Metro_AlAziziyah,Metro_AlDohaAlJadeda,9,18,37,15
Metro_AlAziziyah,Metro_AlDohaAlJadeda,9,19,38,31
Metro_AlAziziyah,Metro_AlDohaAlJadeda,9,19,39,30
Metro_AlAziziyah,Metro_AlDohaAlJadeda,10,20,40,18
Metro_AlAziziyah,Metro_AlDohaAlJadeda,10,20,41,48
Metro_AlAziziyah,Metro_AlDohaAlJadeda,10,21,42,35
Metro_AlAziziyah,Metro_AlDohaAlJadeda,10,21,43,54
Metro_AlAziziyah,Metro_AlDohaAlJadeda,11,22,44,35
Metro_AlAziziyah,Metro_AlDohaAlJadeda,11,22,45,46
Metro_AlAziziyah,Metro_AlDohaAlJadeda,11,23,46,42
Metro_AlAziziyah,Metro_AlDohaAlJadeda,11,23,47,71
Metro_AlAziziyah,Metro_AlDohaAlJadeda,12,24,48,42
Metro_AlAziziyah,Metro_AlDohaAlJadeda,12,24,49,60
Metro_AlAziziyah,Metro_AlDohaAlJadeda,12,25,50,53
Metro_AlAziziyah,Metro_AlDohaAlJadeda,12,25,51,48
Metro_AlAziziyah,Metro_AlDohaAlJadeda,13,26,52,43
Metro_AlAziziyah,Metro_AlDohaAlJadeda,13,26,53,31
Metro_AlAziziyah,Metro_AlDohaAlJadeda,13,27,54,45
Metro_AlAziziyah,Metro_AlDohaAlJadeda,13,27,55,31
Metro_AlAziziyah,Metro_AlDohaAlJadeda,14,28,56,19
Metro_AlAziziyah,Metro_AlDohaAlJadeda,14,28,57,24
Metro_AlAziziyah,Metro_AlDohaAlJadeda,14,29,58,41
Metro_AlAziziyah,Metro_AlDohaAlJadeda,14,29,59,28
Metro_AlAziziyah,Metro_AlDohaAlJadeda,15,30,60,23
Metro_AlAziziyah,Metro_AlDohaAlJadeda,15,30,61,15
Metro_AlAziziyah,Metro_AlDohaAlJadeda,15,31,62,18
Metro_AlAziziyah,Metro_AlDohaAlJadeda,15,31,63,12
Metro_AlAziziyah,Metro_AlDohaAlJadeda,16,32,64,20
Metro_AlAziziyah,Metro_AlDohaAlJadeda,16,32,65,12
Metro_AlAziziyah,Metro_AlDohaAlJadeda,16,33,66,5
Metro_AlAziziyah,Metro_AlDohaAlJadeda,16,33,67,10
Metro_AlAziziyah,Metro_AlDohaAlJadeda,17,34,68,8
Metro_AlAziziyah,Metro_AlDohaAlJadeda,17,34,69,7
Metro_AlAziziyah,Metro_AlDohaAlJadeda,17,35,70,1
Metro_AlAziziyah,Metro_AlDohaAlJadeda,17,35,71,2
Metro_AlAziziyah,Metro_AlDohaAlJadeda,18,36,72,12
Metro_AlAziziyah,Metro_AlDohaAlJadeda,18,36,73,3
Metro_AlAziziyah,Metro_AlDohaAlJadeda,18,37,74,3
Metro_AlAziziyah,Metro_AlDohaAlJadeda,18,37,75,10
Metro_AlAziziyah,Metro_AlDohaAlJadeda,19,38,76,5
Metro_AlAziziyah,Metro_AlDohaAlJadeda,19,38,77,1
Metro_AlAziziyah,Metro_AlDohaAlJadeda,19,39,78,4
Metro_AlAziziyah,Metro_AlDohaAlJadeda,19,39,79,4
Metro_AlAziziyah,Metro_AlDohaAlJadeda,20,40,80,1
Metro_AlAziziyah,Metro_AlDohaAlJadeda,20,40,81,3
Metro_AlAziziyah,Metro_AlDohaAlJadeda,20,41,82,12
Metro_AlAziziyah,Metro_AlDohaAlJadeda,20,41,83,11
Metro_AlAziziyah,Metro_AlDohaAlJadeda,21,42,84,21
Metro_AlAziziyah,Metro_AlDohaAlJadeda,21,42,85,163
Metro_AlAziziyah,Metro_AlMansoura,0,0,0,13
Metro_AlAziziyah,Metro_AlMansoura,0,0,1,5
Metro_AlAziziyah,Metro_AlMansoura,0,1,2,11
Metro_AlAziziyah,Metro_AlMansoura,0,1,3,30
Metro_AlAziziyah,Metro_AlMansoura,1,2,4,28
Metro_AlAziziyah,Metro_AlMansoura,1,2,5,20
Metro_AlAziziyah,Metro_AlMansoura,1,3,6,24
Metro_AlAziziyah,Metro_AlMansoura,1,3,7,30
Metro_AlAziziyah,Metro_AlMansoura,2,4,8,16
Metro_AlAziziyah,Metro_AlMansoura,2,4,9,19
Metro_AlAziziyah,Metro_AlMansoura,2,5,10,20
Metro_AlAziziyah,Metro_AlMansoura,2,5,11,10
Metro_AlAziziyah,Metro_AlMansoura,3,6,12,24
Metro_AlAziziyah,Metro_AlMansoura,3,6,13,11
Metro_AlAziziyah,Metro_AlMansoura,3,7,14,2
Metro_AlAziziyah,Metro_AlMansoura,6,12,25,1
Metro_AlAziziyah,Metro_AlMansoura,6,13,26,5
Metro_AlAziziyah,Metro_AlMansoura,6,13,27,3
Metro_AlAziziyah,Metro_AlMansoura,7,14,28,8
Metro_AlAziziyah,Metro_AlMansoura,7,14,29,2
Metro_AlAziziyah,Metro_AlMansoura,7,15,30,1
Metro_AlAziziyah,Metro_AlMansoura,7,15,31,3
Metro_AlAziziyah,Metro_AlMansoura,8,16,32,2
Metro_AlAziziyah,Metro_AlMansoura,8,16,33,11
Metro_AlAziziyah,Metro_AlMansoura,8,17,34,13
Metro_AlAziziyah,Metro_AlMansoura,8,17,35,7
Metro_AlAziziyah,Metro_AlMansoura,9,18,36,14
Metro_AlAziziyah,Metro_AlMansoura,9,18,37,11
Metro_AlAziziyah,Metro_AlMansoura,9,19,38,31
Metro_AlAziziyah,Metro_AlMansoura,9,19,39,34
Metro_AlAziziyah,Metro_AlMansoura,10,20,40,27
Metro_AlAziziyah,Metro_AlMansoura,10,20,41,45
Metro_AlAziziyah,Metro_AlMansoura,10,21,42,41
Metro_AlAziziyah,Metro_AlMansoura,10,21,43,48
Metro_AlAziziyah,Metro_AlMansoura,11,22,44,64
Metro_AlAziziyah,Metro_AlMansoura,11,22,45,49
Metro_AlAziziyah,Metro_AlMansoura,11,23,46,55
Metro_AlAziziyah,Metro_AlMansoura,11,23,47,48
Metro_AlAziziyah,Metro_AlMansoura,12,24,48,73
Metro_AlAziziyah,Metro_AlMansoura,12,24,49,74
Metro_AlAziziyah,Metro_AlMansoura,12,25,50,82
Metro_AlAziziyah,Metro_AlMansoura,12,25,51,73
Metro_AlAziziyah,Metro_AlMansoura,13,26,52,52
Metro_AlAziziyah,Metro_AlMansoura,13,26,53,60
Metro_AlAziziyah,Metro_AlMansoura,13,27,54,54
Metro_AlAziziyah,Metro_AlMansoura,13,27,55,57
Metro_AlAziziyah,Metro_AlMansoura,14,28,56,56
Metro_AlAziziyah,Metro_AlMansoura,14,28,57,60
Metro_AlAziziyah,Metro_AlMansoura,14,29,58,34
Metro_AlAziziyah,Metro_AlMansoura,14,29,59,43
Metro_AlAziziyah,Metro_AlMansoura,15,30,60,35
Metro_AlAziziyah,Metro_AlMansoura,15,30,61,27
Metro_AlAziziyah,Metro_AlMansoura,15,31,62,33
Metro_AlAziziyah,Metro_AlMansoura,15,31,63,20
Metro_AlAziziyah,Metro_AlMansoura,16,32,64,34
Metro_AlAziziyah,Metro_AlMansoura,16,32,65,27
Metro_AlAziziyah,Metro_AlMansoura,16,33,66,16
Metro_AlAziziyah,Metro_AlMansoura,16,33,67,14
Metro_AlAziziyah,Metro_AlMansoura,17,34,68,13
Metro_AlAziziyah,Metro_AlMansoura,17,34,69,12
Metro_AlAziziyah,Metro_AlMansoura,17,35,70,41
Metro_AlAziziyah,Metro_AlMansoura,17,35,71,20
Metro_AlAziziyah,Metro_AlMansoura,18,36,72,11
Metro_AlAziziyah,Metro_AlMansoura,18,36,73,20
Metro_AlAziziyah,Metro_AlMansoura,18,37,74,23
Metro_AlAziziyah,Metro_AlMansoura,18,37,75,85
Metro_AlAziziyah,Metro_AlMansoura,19,38,76,62
Metro_AlAziziyah,Metro_AlMansoura,19,38,77,24
Metro_AlAziziyah,Metro_AlMansoura,19,39,78,67
Metro_AlAziziyah,Metro_AlMansoura,19,39,79,10
Metro_AlAziziyah,Metro_AlMansoura,20,40,80,1
Metro_AlAziziyah,Metro_AlMansoura,20,40,81,9
Metro_AlAziziyah,Metro_AlMansoura,20,41,82,11
Metro_AlAziziyah,Metro_AlMansoura,20,41,83,45
Metro_AlAziziyah,Metro_AlMansoura,21,42,84,67
Metro_AlAziziyah,Metro_AlMansoura,21,42,85,26
Metro_AlAziziyah,Metro_AlMatarAlQadeem,0,0,0,13
Metro_AlAziziyah,Metro_AlMatarAlQadeem,0,0,1,10
Metro_AlAziziyah,Metro_AlMatarAlQadeem,0,1,2,5
Metro_AlAziziyah,Metro_AlMatarAlQadeem,0,1,3,7
Metro_AlAziziyah,Metro_AlMatarAlQadeem,1,2,4,5
Metro_AlAziziyah,Metro_AlMatarAlQadeem,1,2,5,9
Metro_AlAziziyah,Metro_AlMatarAlQadeem,1,3,6,6
Metro_AlAziziyah,Metro_AlMatarAlQadeem,1,3,7,8
Metro_AlAziziyah,Metro_AlMatarAlQadeem,2,4,8,5
Metro_AlAziziyah,Metro_AlMatarAlQadeem,2,4,9,11
Metro_AlAziziyah,Metro_AlMatarAlQadeem,2,5,10,3
Metro_AlAziziyah,Metro_AlMatarAlQadeem,2,5,11,7
Metro_AlAziziyah,Metro_AlMatarAlQadeem,3,6,12,9
Metro_AlAziziyah,Metro_AlMatarAlQadeem,3,6,13,7
Metro_AlAziziyah,Metro_AlMatarAlQadeem,3,7,14,2
Metro_AlAziziyah,Metro_AlMatarAlQadeem,4,8,16,1
Metro_AlAziziyah,Metro_AlMatarAlQadeem,6,12,25,1
Metro_AlAziziyah,Metro_AlMatarAlQadeem,7,15,31,1
Metro_AlAziziyah,Metro_AlMatarAlQadeem,8,16,32,1
Metro_AlAziziyah,Metro_AlMatarAlQadeem,8,16,33,1
Metro_AlAziziyah,Metro_AlMatarAlQadeem,8,17,34,4
Metro_AlAziziyah,Metro_AlMatarAlQadeem,8,17,35,1
Metro_AlAziziyah,Metro_AlMatarAlQadeem,9,18,36,2
Metro_AlAziziyah,Metro_AlMatarAlQadeem,9,18,37,4
Metro_AlAziziyah,Metro_AlMatarAlQadeem,9,19,38,15
Metro_AlAziziyah,Metro_AlMatarAlQadeem,9,19,39,22
Metro_AlAziziyah,Metro_AlMatarAlQadeem,10,20,40,35
Metro_AlAziziyah,Metro_AlMatarAlQadeem,10,20,41,26
Metro_AlAziziyah,Metro_AlMatarAlQadeem,10,21,42,29
Metro_AlAziziyah,Metro_AlMatarAlQadeem,10,21,43,35
Metro_AlAziziyah,Metro_AlMatarAlQadeem,11,22,44,39
Metro_AlAziziyah,Metro_AlMatarAlQadeem,11,22,45,65
Metro_AlAziziyah,Metro_AlMatarAlQadeem,11,23,46,26
Metro_AlAziziyah,Metro_AlMatarAlQadeem,11,23,47,44
Metro_AlAziziyah,Metro_AlMatarAlQadeem,12,24,48,50
Metro_AlAziziyah,Metro_AlMatarAlQadeem,12,24,49,35
Metro_AlAziziyah,Metro_AlMatarAlQadeem,12,25,50,28
Metro_AlAziziyah,Metro_AlMatarAlQadeem,12,25,51,44
Metro_AlAziziyah,Metro_AlMatarAlQadeem,13,26,52,46
Metro_AlAziziyah,Metro_AlMatarAlQadeem,13,26,53,43
Metro_AlAziziyah,Metro_AlMatarAlQadeem,13,27,54,78
Metro_AlAziziyah,Metro_AlMatarAlQadeem,13,27,55,50
Metro_AlAziziyah,Metro_AlMatarAlQadeem,14,28,56,45
Metro_AlAziziyah,Metro_AlMatarAlQadeem,14,28,57,44
Metro_AlAziziyah,Metro_AlMatarAlQadeem,14,29,58,27
Metro_AlAziziyah,Metro_AlMatarAlQadeem,14,29,59,59
Metro_AlAziziyah,Metro_AlMatarAlQadeem,15,30,60,31
Metro_AlAziziyah,Metro_AlMatarAlQadeem,15,30,61,27
Metro_AlAziziyah,Metro_AlMatarAlQadeem,15,31,62,37
Metro_AlAziziyah,Metro_AlMatarAlQadeem,15,31,63,44
Metro_AlAziziyah,Metro_AlMatarAlQadeem,16,32,64,52
Metro_AlAziziyah,Metro_AlMatarAlQadeem,16,32,65,83
Metro_AlAziziyah,Metro_AlMatarAlQadeem,16,33,66,32
Metro_AlAziziyah,Metro_AlMatarAlQadeem,16,33,67,33
Metro_AlAziziyah,Metro_AlMatarAlQadeem,17,34,68,38
Metro_AlAziziyah,Metro_AlMatarAlQadeem,17,34,69,31
Metro_AlAziziyah,Metro_AlMatarAlQadeem,17,35,70,36
Metro_AlAziziyah,Metro_AlMatarAlQadeem,17,35,71,16
Metro_AlAziziyah,Metro_AlMatarAlQadeem,18,36,72,31
Metro_AlAziziyah,Metro_AlMatarAlQadeem,18,36,73,24
Metro_AlAziziyah,Metro_AlMatarAlQadeem,18,37,74,4
Metro_AlAziziyah,Metro_AlMatarAlQadeem,18,37,75,18
Metro_AlAziziyah,Metro_AlMatarAlQadeem,19,38,76,15
Metro_AlAziziyah,Metro_AlMatarAlQadeem,19,38,77,24
Metro_AlAziziyah,Metro_AlMatarAlQadeem,19,39,78,4
Metro_AlAziziyah,Metro_AlMatarAlQadeem,19,39,79,5
Metro_AlAziziyah,Metro_AlMatarAlQadeem,20,40,80,14
Metro_AlAziziyah,Metro_AlMatarAlQadeem,20,41,82,8
Metro_AlAziziyah,Metro_AlMatarAlQadeem,20,41,83,25
Metro_AlAziziyah,Metro_AlMatarAlQadeem,21,42,84,15
Metro_AlAziziyah,Metro_AlMatarAlQadeem,21,42,85,78
Metro_AlAziziyah,Metro_AlMessila,0,0,0,4
Metro_AlAziziyah,Metro_AlMessila,0,0,1,2
Metro_AlAziziyah,Metro_AlMessila,1,2,4,6
Metro_AlAziziyah,Metro_AlMessila,1,2,5,2
Metro_AlAziziyah,Metro_AlMessila,1,3,7,3
Metro_AlAziziyah,Metro_AlMessila,2,5,11,2
Metro_AlAziziyah,Metro_AlMessila,3,6,12,1
Metro_AlAziziyah,Metro_AlMessila,7,14,28,3
Metro_AlAziziyah,Metro_AlMessila,9,19,39,1
Metro_AlAziziyah,Metro_AlMessila,10,20,41,2
Metro_AlAziziyah,Metro_AlMessila,10,21,42,6
Metro_AlAziziyah,Metro_AlMessila,10,21,43,1
Metro_AlAziziyah,Metro_AlMessila,11,22,44,1
Metro_AlAziziyah,Metro_AlMessila,11,22,45,3
Metro_AlAziziyah,Metro_AlMessila,11,23,46,2
Metro_AlAziziyah,Metro_AlMessila,11,23,47,1
Metro_AlAziziyah,Metro_AlMessila,12,24,48,1
Metro_AlAziziyah,Metro_AlMessila,12,24,49,4
Metro_AlAziziyah,Metro_AlMessila,12,25,50,1
Metro_AlAziziyah,Metro_AlMessila,12,25,51,1
Metro_AlAziziyah,Metro_AlMessila,13,26,52,2
Metro_AlAziziyah,Metro_AlMessila,13,26,53,8
Metro_AlAziziyah,Metro_AlMessila,13,27,54,5
Metro_AlAziziyah,Metro_AlMessila,13,27,55,1
Metro_AlAziziyah,Metro_AlMessila,14,28,56,4
Metro_AlAziziyah,Metro_AlMessila,14,29,58,5
Metro_AlAziziyah,Metro_AlMessila,14,29,59,4
Metro_AlAziziyah,Metro_AlMessila,15,30,61,2
Metro_AlAziziyah,Metro_AlMessila,15,31,62,2
Metro_AlAziziyah,Metro_AlMessila,15,31,63,3
Metro_AlAziziyah,Metro_AlMessila,16,32,64,2
Metro_AlAziziyah,Metro_AlMessila,17,35,70,6
Metro_AlAziziyah,Metro_AlMessila,21,42,84,9
Metro_AlAziziyah,Metro_AlMessila,21,42,85,28
Metro_AlAziziyah,Metro_AlMessila,23,46,93,2
Metro_AlAziziyah,Metro_AlQassar,0,0,0,50
Metro_AlAziziyah,Metro_AlQassar,0,0,1,42
Metro_AlAziziyah,Metro_AlQassar,0,1,2,39
Metro_AlAziziyah,Metro_AlQassar,0,1,3,57
Metro_AlAziziyah,Metro_AlQassar,1,2,4,38
Metro_AlAziziyah,Metro_AlQassar,1,2,5,56
Metro_AlAziziyah,Metro_AlQassar,1,3,6,62
Metro_AlAziziyah,Metro_AlQassar,1,3,7,65
Metro_AlAziziyah,Metro_AlQassar,2,4,8,44
Metro_AlAziziyah,Metro_AlQassar,2,4,9,25
Metro_AlAziziyah,Metro_AlQassar,2,5,10,14
Metro_AlAziziyah,Metro_AlQassar,2,5,11,11
Metro_AlAziziyah,Metro_AlQassar,3,6,12,11
Metro_AlAziziyah,Metro_AlQassar,3,6,13,10
Metro_AlAziziyah,Metro_AlQassar,6,12,25,3
Metro_AlAziziyah,Metro_AlQassar,6,13,26,4
Metro_AlAziziyah,Metro_AlQassar,6,13,27,7
Metro_AlAziziyah,Metro_AlQassar,7,14,28,2
Metro_AlAziziyah,Metro_AlQassar,7,14,29,5
Metro_AlAziziyah,Metro_AlQassar,7,15,30,1
Metro_AlAziziyah,Metro_AlQassar,7,15,31,8
Metro_AlAziziyah,Metro_AlQassar,8,16,32,4
Metro_AlAziziyah,Metro_AlQassar,8,16,33,11
Metro_AlAziziyah,Metro_AlQassar,8,17,34,15
Metro_AlAziziyah,Metro_AlQassar,8,17,35,17
Metro_AlAziziyah,Metro_AlQassar,9,18,36,21
Metro_AlAziziyah,Metro_AlQassar,9,18,37,21
Metro_AlAziziyah,Metro_AlQassar,9,19,38,28
Metro_AlAziziyah,Metro_AlQassar,9,19,39,23
Metro_AlAziziyah,Metro_AlQassar,10,20,40,29
Metro_AlAziziyah,Metro_AlQassar,10,20,41,36
Metro_AlAziziyah,Metro_AlQassar,10,21,42,49
Metro_AlAziziyah,Metro_AlQassar,10,21,43,38
Metro_AlAziziyah,Metro_AlQassar,11,22,44,54
Metro_AlAziziyah,Metro_AlQassar,11,22,45,67
Metro_AlAziziyah,Metro_AlQassar,11,23,46,78
Metro_AlAziziyah,Metro_AlQassar,11,23,47,88
Metro_AlAziziyah,Metro_AlQassar,12,24,48,85
Metro_AlAziziyah,Metro_AlQassar,12,24,49,63
Metro_AlAziziyah,Metro_AlQassar,12,25,50,116
Metro_AlAziziyah,Metro_AlQassar,12,25,51,116
Metro_AlAziziyah,Metro_AlQassar,13,26,52,166
Metro_AlAziziyah,Metro_AlQassar,13,26,53,145
Metro_AlAziziyah,Metro_AlQassar,13,27,54,158
Metro_AlAziziyah,Metro_AlQassar,13,27,55,130
Metro_AlAziziyah,Metro_AlQassar,14,28,56,131
Metro_AlAziziyah,Metro_AlQassar,14,28,57,110
Metro_AlAziziyah,Metro_AlQassar,14,29,58,126
Metro_AlAziziyah,Metro_AlQassar,14,29,59,126
Metro_AlAziziyah,Metro_AlQassar,15,30,60,144
Metro_AlAziziyah,Metro_AlQassar,15,30,61,136
Metro_AlAziziyah,Metro_AlQassar,15,31,62,108
Metro_AlAziziyah,Metro_AlQassar,15,31,63,113
Metro_AlAziziyah,Metro_AlQassar,16,32,64,96
Metro_AlAziziyah,Metro_AlQassar,16,32,65,107
Metro_AlAziziyah,Metro_AlQassar,16,33,66,97
Metro_AlAziziyah,Metro_AlQassar,16,33,67,70
Metro_AlAziziyah,Metro_AlQassar,17,34,68,58
Metro_AlAziziyah,Metro_AlQassar,17,34,69,93
Metro_AlAziziyah,Metro_AlQassar,17,35,70,68
Metro_AlAziziyah,Metro_AlQassar,17,35,71,66
Metro_AlAziziyah,Metro_AlQassar,18,36,72,59
Metro_AlAziziyah,Metro_AlQassar,18,36,73,58
Metro_AlAziziyah,Metro_AlQassar,18,37,74,53
Metro_AlAziziyah,Metro_AlQassar,18,37,75,39
Metro_AlAziziyah,Metro_AlQassar,19,38,76,30
Metro_AlAziziyah,Metro_AlQassar,19,38,77,23
Metro_AlAziziyah,Metro_AlQassar,19,39,78,29
Metro_AlAziziyah,Metro_AlQassar,19,39,79,18
Metro_AlAziziyah,Metro_AlQassar,20,40,80,10
Metro_AlAziziyah,Metro_AlQassar,20,40,81,66
Metro_AlAziziyah,Metro_AlQassar,20,41,82,60
Metro_AlAziziyah,Metro_AlQassar,20,41,83,97
Metro_AlAziziyah,Metro_AlQassar,21,42,84,271
Metro_AlAziziyah,Metro_AlQassar,21,42,85,128
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,0,0,1,10
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,0,1,2,2
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,0,1,3,7
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,1,2,4,3
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,1,2,5,4
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,1,3,6,3
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,1,3,7,1
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,2,4,8,4
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,2,4,9,8
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,2,5,10,3
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,2,5,11,3
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,6,12,25,2
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,7,15,31,2
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,8,16,33,1
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,8,17,34,1
